arabidopsis_gene_id,arabidopsis_protein_id,arabidopsis_gene_symbol,wolffia_gene_key,wolffia_ncbi_gene_id,wolffia_locus_tag,wolffia_gene_symbol,wolffia_protein_id,wolffia_product,percent_identity,query_coverage,subject_coverage,evalue,bitscore,top_hit_score_ratio,reciprocal_best_hit,arabidopsis_genes_sharing_wolffia_top_hit,orthology_status,mapping_confidence
AT3G46940,NP_001325766.1,DUT1,144702295,144702295,,DUT1,XP_078430421.1,DUTP-PYROPHOSPHATASE-LIKE 1,78.8,77.3,72.4,2.6099999999999999e-82,243.0,inf,True,1.0,reciprocal_best_hit,high
AT3G47180,NP_190302.1,,144716930,144716930,,LOC144716930,XP_078448334.1,E3 ubiquitin ligase BIG BROTHER-related-like,48.0,47.6,31.2,3.32e-25,99.0,1.0323253388946818,False,1.0,below_threshold,unmapped
AT3G47340,NP_190318.1,ASN1,144706226,144706226,,LOC144706226,XP_078435284.1,asparagine synthetase [glutamine-hydrolyzing],80.6,98.5,97.8,0.0,991.0,1.0071138211382114,True,1.0,reciprocal_best_hit,medium
AT3G47400,NP_190324.1,,144713443,144713443,,LOC144713443,XP_078444119.1,pectinesterase-like,43.6,87.0,96.7,4.6400000000000004e-132,395.0,1.0154241645244215,False,2.0,directional_best_hit,low
AT3G47510,,,,,,,,,,,,,,,,,no_hit,unmapped
AT3G47540,NP_001190028.1,,144704364,144704364,,LOC144704364,XP_078432901.1,endochitinase EP3-like,50.9,69.3,71.4,2.55e-60,192.0,1.0,False,2.0,directional_best_hit,low
AT3G47600,NP_190344.1,MYB94,144711269,144711269,,LOC144711269,XP_078441346.1,transcription factor MYB96-like,61.5,70.9,66.2,8.13e-93,278.0,1.0296296296296297,False,2.0,directional_best_hit,low
AT3G47960,NP_566896.2,GTR1,144706956,144706956,,LOC144706956,XP_078436178.1,protein NRT1/ PTR FAMILY 2.11-like,52.2,87.4,96.3,2.7299999999999997e-199,570.0,1.7065868263473054,False,4.0,directional_best_hit,low
AT3G48185,,,,,,,,,,,,,,,,,no_hit,unmapped
AT3G48340,NP_680113.3,CEP2,144709355,144709355,,LOC144709355,XP_078439021.1,cysteine proteinase RD21A-like,54.1,89.5,72.1,2.16e-123,362.0,1.0342857142857143,False,2.0,directional_best_hit,low
AT3G48450,NP_001325747.1,,144716071,144716071,,LOC144716071,XP_078447224.1,RPM1-interacting protein 4-like isoform X1,56.7,33.7,17.6,1.33e-06,42.7,1.0,False,1.0,below_threshold,unmapped
AT3G48520,NP_190421.1,CYP94B3,144704845,144704845,,LOC144704845,XP_078433527.1,cytochrome P450 94B3-like,53.4,94.5,92.4,1.16e-176,505.0,1.0,False,2.0,directional_best_hit,low
AT3G48550,,,,,,,,,,,,,,,,,no_hit,unmapped
AT3G48920,NP_190461.1,MYB45,144706665,144706665,,LOC144706665,XP_078435792.1,transcription factor MYB86-like,66.4,42.1,48.0,2.5e-49,161.0,1.0125786163522013,False,1.0,below_threshold,unmapped
AT3G48940,NP_190463.1,,144710483,144710483,,LOC144710483,XP_078440404.1,remorin-like,61.0,77.7,76.8,8.390000000000001e-32,111.0,1.11,True,1.0,reciprocal_best_hit,high
AT3G48970,,,,,,,,,,,,,,,,,no_hit,unmapped
AT3G49120,NP_190481.1,PRXCB,144703630,144703630,,LOC144703630,XP_078431971.1,peroxidase P7-like,48.6,89.2,95.0,9.9e-96,286.0,1.0,False,3.0,directional_best_hit,low
AT3G49190,NP_190488.1,,144703085,144703085,,LOC144703085,XP_078431294.1,wax ester synthase/diacylglycerol acyltransferase 6-like,44.1,90.4,95.3,1.9099999999999998e-134,397.0,2.217877094972067,False,2.0,directional_best_hit,low
AT3G49330,,,,,,,,,,,,,,,,,no_hit,unmapped
AT3G49360,NP_190505.1,PGL2,144712202,144712202,,LOC144712202,XP_078442533.1,"putative 6-phosphogluconolactonase 4, chloroplastic",52.4,94.2,74.5,6.279999999999999e-81,245.0,1.0888888888888888,False,2.0,directional_best_hit,low
AT3G49580,,,,,,,,,,,,,,,,,no_hit,unmapped
AT3G49620,NP_190531.2,DIN11,144709335,144709335,,LOC144709335,XP_078438993.1,2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein,55.9,91.0,99.4,2.48e-132,380.0,2.900763358778626,False,1.0,directional_best_hit,low
AT3G49690,NP_190538.1,MYB84,144703602,144703602,,LOC144703602,XP_078431932.1,transcription factor RAX1-like,81.4,38.1,39.7,8.42e-72,223.0,1.0420560747663552,False,2.0,below_threshold,unmapped
AT3G49760,NP_566925.1,bZIP5,144701293,144701293,,LOC144701293,XP_078429199.1,bZIP transcription factor 44-like,46.8,39.7,44.3,5.05e-09,50.8,inf,False,2.0,below_threshold,unmapped
AT3G49780,,,,,,,,,,,,,,,,,no_hit,unmapped
AT3G49960,NP_190565.1,,144702269,144702269,,LOC144702269,XP_078430368.1,peroxidase 50-like,66.7,94.8,94.8,4.6800000000000004e-154,434.0,1.3231707317073171,False,5.0,directional_best_hit,low
AT3G50060,NP_190575.1,MYB77,144708958,144708958,,LOC144708958,XP_078438548.1,transcription factor MYB73-like,47.5,91.4,87.6,6.65e-68,211.0,1.2485207100591715,False,1.0,directional_best_hit,low
AT3G50220,NP_190591.1,IRX15,144709789,144709789,,LOC144709789,XP_078439560.1,protein IRX15-LIKE-like,46.0,69.6,76.3,1.1899999999999998e-67,212.0,1.4929577464788732,False,2.0,directional_best_hit,low
AT3G50260,NP_190595.1,CEJ1,144708556,144708556,,LOC144708556,XP_078438056.1,ethylene-responsive transcription factor ERF010-like,57.5,86.3,90.7,5.93e-42,135.0,1.4195583596214512,False,2.0,directional_best_hit,low
AT3G50410,NP_190610.1,OBP1,144703685,144703685,,DOF2,XP_078432041.1,DOF zinc finger protein 2,78.9,22.5,32.9,3.76e-31,112.0,1.0275229357798166,False,2.0,below_threshold,unmapped
AT3G50440,NP_566932.4,MES10,144705383,144705383,,LOC144705383,XP_078434141.1,"putative methylesterase 14, chloroplastic",33.1,90.9,71.7,1.13e-38,137.0,inf,False,2.0,directional_best_hit,low
AT3G50870,NP_566939.1,MNP,144700864,144700864,,LOC144700864,XP_078428548.1,GATA transcription factor 20-like,47.1,40.7,40.9,1.08e-21,89.7,1.330860534124629,False,3.0,below_threshold,unmapped
AT3G50970,,,,,,,,,,,,,,,,,no_hit,unmapped
AT3G50980,,,,,,,,,,,,,,,,,no_hit,unmapped
AT3G51030,NP_190672.1,TRX1,144707569,144707569,,LOC144707569,XP_078436876.1,thioredoxin H-type-like,62.7,96.5,98.2,1.73e-51,157.0,1.4952380952380953,True,1.0,reciprocal_best_hit,high
AT3G51220,NP_190690.1,,144716910,144716910,,LOC144716910,XP_078448306.1,WEB family protein (DUF827),28.9,80.1,77.5,7.47e-07,46.6,inf,False,3.0,directional_best_hit,low
AT3G51230,NP_190691.2,,144710564,144710564,,LOC144710564,XP_078440503.1,chalcone-flavanone isomerase family protein,43.4,99.0,58.0,1.61e-29,109.0,1.563845050215208,False,1.0,directional_best_hit,low
AT3G51280,NP_190696.1,,144710498,144710498,,LOC144710498,XP_078440426.1,protein POLLENLESS 3-LIKE 2-like isoform X1,63.5,58.4,67.0,1.24e-111,333.0,1.1935483870967742,True,1.0,reciprocal_best_hit,medium
AT3G51325,NP_974410.1,,144700739,144700739,,SDIR1,XP_078428358.1,RING/U-box superfamily protein,43.8,53.3,15.9,3.08e-10,53.5,1.1122661122661122,False,1.0,below_threshold,unmapped
AT3G51330,NP_566948.1,,144716865,144716865,,LOC144716865,XP_078448248.1,aspartyl protease family protein 1-like,46.9,86.0,86.2,8.5599999999999995e-134,397.0,1.1921921921921923,False,1.0,directional_best_hit,low
AT3G51380,NP_190706.1,IQD20,144710256,144710256,,LOC144710256,XP_078440102.1,protein IQ-DOMAIN 17-like isoform X1,60.0,68.0,18.4,2.13e-16,71.6,1.0,False,1.0,below_threshold,unmapped
AT3G51600,,,,,,,,,,,,,,,,,no_hit,unmapped
AT3G51670,NP_190735.1,,144714484,144714484,,LOC144714484,XP_078445360.1,SEC14 cytosolic factor family protein / phosphoglyceride transfer family protein,67.2,95.4,97.1,3.3600000000000003e-192,537.0,1.1573275862068966,True,1.0,reciprocal_best_hit,high
AT3G51680,NP_190736.1,SDR2,144706450,144706450,,LOC144706450,XP_078435534.1,(+)-borneol dehydrogenase 2-like,47.0,91.1,93.8,6.129999999999999e-74,228.0,1.008849557522124,False,1.0,directional_best_hit,low
AT3G51720,NP_190740.1,,144715414,144715414,,LOC144715414,XP_078446445.1,WEB family protein At2g38370-like,53.3,20.4,14.5,1.03e-12,68.6,inf,False,2.0,below_threshold,unmapped
AT3G51740,NP_190742.1,IMK2,144709992,144709992,,LOC144709992,XP_078439755.1,putative leucine-rich repeat receptor-like protein kinase IMK3,71.6,35.3,47.4,1.5199999999999998e-135,416.0,1.8245614035087718,False,1.0,below_threshold,unmapped
AT3G51810,NP_190749.1,EM1,144714418,144714418,,LOC144714418,XP_078445280.1,protein EMB-1-like,78.0,38.8,65.6,9.75e-25,90.1,inf,False,2.0,below_threshold,unmapped
AT3G52110,NP_190779.3,,144702634,144702634,,LOC144702634,XP_078430774.1,interferon-activable protein,40.7,47.0,69.2,1.0600000000000002e-27,108.0,inf,True,1.0,below_threshold,unmapped
AT3G52440,NP_001327531.1,,144710701,144710701,,LOC144710701,XP_078440658.1,uncharacterized protein LOC144710701 isoform X1,57.1,35.0,41.4,3.71e-29,108.0,1.0,False,4.0,below_threshold,unmapped
AT3G52550,,,,,,,,,,,,,,,,,no_hit,unmapped
AT3G52770,NP_190845.1,ZPR3,144711266,144711266,,LOC144711266,XP_078441342.1,protein LITTLE ZIPPER 4-like,75.6,67.2,58.4,2.96e-17,67.4,inf,True,1.0,reciprocal_best_hit,medium
AT3G52790,,,,,,,,,,,,,,,,,no_hit,unmapped
AT3G52820,NP_190850.2,PAP22,144707575,144707575,,PAP18,XP_078436884.1,purple acid phosphatase 18,57.6,90.6,88.8,9.630000000000001e-173,490.0,1.5264797507788161,False,1.0,directional_best_hit,low
AT3G52900,,,,,,,,,,,,,,,,,no_hit,unmapped
AT3G52920,,,,,,,,,,,,,,,,,no_hit,unmapped
AT3G53040,,,,,,,,,,,,,,,,,no_hit,unmapped
AT3G53150,NP_190883.2,UGT73D1,144703912,144703912,,LOC144703912,XP_078432332.1,UDP-glycosyltransferase 73C6-like,48.4,94.6,96.7,2.89e-153,445.0,1.5187713310580204,False,2.0,directional_best_hit,low
AT3G53260,NP_190894.1,PAL2,144700270,144700270,,LOC144700270,XP_078427868.1,phenylalanine ammonia-lyase 1-like,75.3,99.3,98.5,0.0,1070.0,1.0171102661596958,False,2.0,directional_best_hit,low
AT3G53280,NP_190896.1,CYP71B5,144708780,144708780,,LOC144708780,XP_078438343.1,cytochrome P450 71A1-like,39.5,94.6,94.9,2.37e-120,360.0,1.139240506329114,False,4.0,directional_best_hit,low
AT3G53350,NP_001326321.1,RIP3,144706503,144706503,,LOC144706503,XP_078435615.1,interactor of constitutive active ROPs 5-like isoform X1,33.3,72.4,72.2,1.06e-22,97.4,inf,True,1.0,reciprocal_best_hit,medium
AT3G53420,NP_001030851.1,PIP2A,144710268,144710268,,LOC144710268,XP_078440118.1,putative aquaporin PIP2-1,78.7,100.0,100.0,1.44e-162,452.0,1.0511627906976744,True,5.0,reciprocal_best_hit,medium
AT3G53600,NP_190928.1,,144701411,144701411,,LOC144701411,XP_078429358.1,C2H2-type zinc finger family protein,49.4,44.0,38.4,9.76e-13,62.0,1.1742424242424243,False,7.0,below_threshold,unmapped
AT3G53620,NP_190930.1,PPa4,144715446,144715446,,LOC144715446,XP_078446492.1,soluble inorganic pyrophosphatase 4-like,82.8,94.4,96.7,1.5e-130,365.0,1.0,True,1.0,reciprocal_best_hit,medium
AT3G53650,NP_001319739.1,,144714173,144714173,,LOC144714173,XP_078444996.1,histone H2B.7,81.4,100.0,100.0,1.38e-61,184.0,1.010989010989011,False,5.0,directional_best_hit,low
AT3G53820,NP_190950.1,,144715892,144715892,,LOC144715892,XP_078447020.1,zinc finger protein GIS3-like,41.7,50.7,40.0,2.69e-11,57.0,1.0795454545454546,False,1.0,directional_best_hit,low
AT3G53980,,,,,,,,,,,,,,,,,no_hit,unmapped
AT3G54040,NP_001326759.1,,144700252,144700252,,LOC144700252,XP_078427846.1,uncharacterized protein LOC144700252,51.6,63.2,81.2,1.8099999999999997e-48,157.0,1.0129032258064516,True,1.0,reciprocal_best_hit,medium
AT3G54400,NP_191008.1,,144712337,144712337,,LOC144712337,XP_078442713.1,eukaryotic aspartyl protease family protein,58.6,93.4,89.5,3.9000000000000005e-160,457.0,1.2694444444444444,True,2.0,reciprocal_best_hit,high
AT3G54420,NP_191010.1,EP3,144704315,144704315,,EP3,XP_078432822.1,homolog of carrot EP3-3 chitinase,73.4,90.1,91.5,4.3299999999999996e-138,389.0,1.0686813186813187,True,3.0,reciprocal_best_hit,medium
AT3G54560,NP_001325682.1,HTA11,144707829,144707829,,LOC144707829,XP_078437203.1,histone H2A variant 1-like,88.2,100.0,100.0,3.54e-77,223.0,1.0276497695852536,True,1.0,reciprocal_best_hit,medium
AT3G54580,,,,,,,,,,,,,,,,,no_hit,unmapped
AT3G54590,,,,,,,,,,,,,,,,,no_hit,unmapped
AT3G54820,NP_191042.1,PIP2;5,144700280,144700280,,LOC144700280,XP_078427891.1,aquaporin PIP2-1-like,80.0,95.1,94.2,3.7e-159,443.0,1.002262443438914,True,1.0,reciprocal_best_hit,medium
AT3G55120,NP_191072.1,TT5,144714371,144714371,,TT5,XP_078445223.1,chalcone-flavanone isomerase family protein,63.5,85.4,84.0,1.89e-84,251.0,inf,True,2.0,reciprocal_best_hit,high
AT3G55230,NP_191083.1,,144706119,144706119,,LOC144706119,XP_078435148.1,dirigent protein 22-like,33.0,35.6,57.1,1.07e-10,58.5,inf,False,7.0,below_threshold,unmapped
AT3G55370,NP_001190095.1,OBP3,144702673,144702673,,LOC144702673,XP_078430803.1,dof-type zinc finger DNA-binding family protein,77.4,16.8,22.4,1.53e-30,116.0,1.0357142857142858,False,4.0,below_threshold,unmapped
AT3G55420,,,,,,,,,,,,,,,,,no_hit,unmapped
AT3G55660,NP_191125.1,ROPGEF6,144714389,144714389,,LOC144714389,XP_078445250.1,rop guanine nucleotide exchange factor 7-like,49.6,90.7,76.3,7.160000000000001e-144,428.0,1.1174934725848564,False,3.0,directional_best_hit,low
AT3G55970,NP_191156.1,JRG21,144705886,144705886,,LOC144705886,XP_078434870.1,jasmonate-induced oxygenase 4-like,51.9,99.4,99.7,3.6e-133,383.0,1.7568807339449541,False,5.0,directional_best_hit,low
AT3G55990,NP_191158.1,ESK1,144706300,144706300,,LOC144706300,XP_078435314.1,protein trichome birefringence-like 28 isoform X1,67.1,71.3,78.5,1.04e-182,517.0,1.477142857142857,True,2.0,reciprocal_best_hit,high
AT3G56170,NP_567036.1,CAN,144715644,144715644,,LOC144715644,XP_078446728.1,putative 38.1 kDa protein,53.3,99.7,100.0,5.620000000000001e-116,337.0,inf,True,1.0,reciprocal_best_hit,high
AT3G56230,NP_191182.1,,144715898,144715898,,LOC144715898,XP_078447026.1,LOW QUALITY PROTEIN: BTB/POZ domain-containing protein,36.1,95.7,99.7,9.25e-49,162.0,1.8620689655172413,True,1.0,reciprocal_best_hit,high
AT3G56240,NP_001326128.1,CCH,144705118,144705118,,LOC144705118,XP_078433781.1,copper transport protein ATX1-like,67.6,61.2,94.9,1.6e-28,98.2,inf,False,2.0,directional_best_hit,low
AT3G56480,,,,,,,,,,,,,,,,,no_hit,unmapped
AT3G56710,,,,,,,,,,,,,,,,,no_hit,unmapped
AT3G56980,NP_191257.1,bHLH39,144715308,144715308,,LOC144715308,XP_078446363.1,protein IRON-RELATED TRANSCRIPTION FACTOR 2-like,37.3,61.6,74.9,1.59e-19,82.8,inf,False,1.0,directional_best_hit,low
AT3G57010,NP_191260.1,,144706386,144706386,,LOC144706386,XP_078435431.1,protein STRICTOSIDINE SYNTHASE-LIKE 3-like,46.5,85.1,82.9,7.14e-95,287.0,1.2755555555555556,False,2.0,directional_best_hit,low
AT3G57520,NP_191311.1,SIP2,144702527,144702527,,DIN10,XP_078430705.1,raffinose synthase family protein,53.1,98.1,89.5,3.04e-293,823.0,1.5826923076923076,False,2.0,directional_best_hit,low
AT3G57670,NP_191326.1,NTT,144713263,144713263,,NTT,XP_078443951.1,C2H2-type zinc finger family protein,57.1,96.9,97.9,6.22e-142,405.0,1.2198795180722892,True,3.0,reciprocal_best_hit,high
AT3G57950,,,,,,,,,,,,,,,,,no_hit,unmapped
AT3G58190,NP_191378.1,LBD29,144712079,144712079,,LOC144712079,XP_078442384.1,LOB domain-containing protein 30-like,72.8,47.2,46.0,7.49e-50,160.0,1.0389610389610389,False,5.0,below_threshold,unmapped
AT3G58350,,,,,,,,,,,,,,,,,no_hit,unmapped
AT3G58720,NP_001326028.1,,144709997,144709997,,LOC144709997,XP_078439763.1,RING/U-box superfamily protein,45.6,18.0,15.6,1.2e-12,66.6,1.0953947368421053,False,2.0,below_threshold,unmapped
AT3G59220,NP_191481.1,PRN,144705237,144705237,,LOC144705237,XP_078433947.1,pirin-like protein,62.0,96.9,78.9,2.2600000000000001e-122,352.0,inf,False,2.0,directional_best_hit,low
AT3G59370,,,,,,,,,,,,,,,,,no_hit,unmapped
AT3G59440,NP_191503.1,,144705139,144705139,,LOC144705139,XP_078433808.1,calcium-binding EF-hand family protein,41.3,72.8,94.1,4.15e-17,73.6,1.646532438478747,False,2.0,directional_best_hit,low
AT3G59680,,,,,,,,,,,,,,,,,no_hit,unmapped
AT3G59690,NP_001326850.1,IQD13,144706417,144706417,,LOC144706417,XP_078435479.1,protein IQ-DOMAIN 2-like,32.1,61.5,62.7,2.6e-28,115.0,1.0648148148148149,False,1.0,directional_best_hit,low
AT3G59740,NP_191533.1,,144700656,144700656,,LOC144700656,XP_078428238.1,L-type lectin-domain containing receptor kinase SIT2-like,46.9,89.8,88.2,9.710000000000001e-177,517.0,1.034,False,1.0,directional_best_hit,low
AT3G59900,,,,,,,,,,,,,,,,,no_hit,unmapped
AT3G59930,,,,,,,,,,,,,,,,,no_hit,unmapped
AT3G59940,NP_191553.1,,144707141,144707141,,LOC144707141,XP_078436384.1,F-box/kelch-repeat protein At2g44130-like,37.9,67.2,75.9,1.0299999999999999e-52,177.0,1.2464788732394365,False,2.0,directional_best_hit,low
AT3G60140,NP_191573.1,DIN2,144702166,144702166,,BGLU40,XP_078430215.1,beta glucosidase 40,48.1,82.7,93.0,4.23e-164,476.0,1.0993071593533488,False,5.0,directional_best_hit,low
AT3G60280,,,,,,,,,,,,,,,,,no_hit,unmapped
AT3G60330,NP_001190141.1,HA7,144701924,144701924,,LOC144701924,XP_078429871.1,plasma membrane ATPase 1,74.7,98.6,98.6,0.0,1413.0,1.0482195845697329,False,1.0,directional_best_hit,low
AT3G60415,NP_191601.1,,144710251,144710251,,LOC144710251,XP_078440094.1,uncharacterized protein LOC144710251 isoform X1,43.8,84.4,86.6,2.0799999999999998e-60,191.0,inf,False,1.0,directional_best_hit,low
AT3G60490,NP_191608.1,,144703563,144703563,,LOC144703563,XP_078431881.1,dehydration-responsive element-binding protein 3-like,75.6,33.6,36.5,1.76e-39,135.0,1.173913043478261,False,2.0,below_threshold,unmapped
AT3G60550,NP_191614.1,CYCP3;2,144716485,144716485,,LOC144716485,XP_078447731.1,cyclin-U1-1-like,37.2,71.3,74.0,1.51e-39,135.0,1.115702479338843,False,1.0,directional_best_hit,low
AT3G60650,,,,,,,,,,,,,,,,,no_hit,unmapped
AT3G60690,NP_191628.1,,144712402,144712402,,LOC144712402,XP_078442783.1,uncharacterized protein LOC144712402,36.6,93.5,74.3,1.1699999999999998e-23,91.3,1.1455457967377665,False,3.0,directional_best_hit,low
AT3G61060,NP_974470.1,PP2-A13,144716635,144716635,,LOC144716635,XP_078447941.1,F-box protein PP2-A13-like,57.8,91.4,90.5,1.62e-112,325.0,1.0726072607260726,False,2.0,directional_best_hit,low
AT3G61190,,,,,,,,,,,,,,,,,no_hit,unmapped
AT3G61390,NP_191698.2,,144711699,144711699,,LOC144711699,XP_078441834.1,U-box domain-containing protein 33-like isoform X1,63.4,16.3,7.4,9.54e-25,106.0,1.3892529488859764,False,1.0,below_threshold,unmapped
AT3G61430,NP_001078323.1,PIP1A,144699910,144699910,,LOC144699910,XP_078427379.1,putative aquaporin PIP1-2,85.7,99.7,99.3,4.2e-180,496.0,1.010183299389002,False,2.0,directional_best_hit,low
AT3G61490,NP_001327412.1,,144708643,144708643,,LOC144708643,XP_078438181.1,putative polygalacturonase,64.0,76.6,90.3,1.2400000000000001e-210,594.0,1.485,True,1.0,reciprocal_best_hit,high
AT3G61820,NP_191741.1,,144703126,144703126,,LOC144703126,XP_078431348.1,aspartyl protease family protein 2-like,58.1,92.8,92.9,9.07e-172,490.0,1.2661498708010337,False,1.0,directional_best_hit,low
AT3G61850,NP_001118885.1,DAG1,144710701,144710701,,LOC144710701,XP_078440658.1,uncharacterized protein LOC144710701 isoform X1,76.9,19.4,29.5,6.43e-31,115.0,1.055045871559633,False,4.0,below_threshold,unmapped
AT3G61890,NP_191748.1,HB-12,144701762,144701762,,LOC144701762,XP_078429638.1,homeobox-leucine zipper protein ATHB-23-like isoform X1,68.8,27.2,29.9,4.4400000000000004e-21,86.7,1.0471014492753623,False,1.0,below_threshold,unmapped
AT3G61930,,,,,,,,,,,,,,,,,no_hit,unmapped
AT3G62020,NP_191761.1,GLP10,144706453,144706453,,LOC144706453,XP_078435538.1,nectarin-1-like,70.5,90.9,90.0,1.39e-94,274.0,1.0,False,5.0,directional_best_hit,low
AT3G62040,NP_001319818.1,,144711866,144711866,,LOC144711866,XP_078442102.1,suppressor of disruption of TFIIS-like isoform X1,49.2,86.8,73.5,6.49e-58,182.0,inf,False,1.0,directional_best_hit,low
AT3G62070,NP_191766.1,,144705941,144705941,,LOC144705941,XP_078434935.1,uncharacterized protein LOC144705941,43.5,34.2,76.6,6.2e-10,53.9,1.1205821205821205,False,1.0,below_threshold,unmapped
AT3G62100,NP_191769.1,IAA30,144700133,144700133,,LOC144700133,XP_078427667.1,auxin-responsive protein IAA13-like isoform X1,45.4,68.0,44.8,7.68e-23,90.9,1.1805194805194805,False,4.0,directional_best_hit,low
AT3G62160,NP_191775.1,,144703440,144703440,,LOC144703440,XP_078431732.1,omega-hydroxypalmitate O-feruloyl transferase-like,29.8,85.5,82.9,1.6200000000000002e-36,137.0,1.113821138211382,False,2.0,directional_best_hit,low
AT3G62680,,,,,,,,,,,,,,,,,no_hit,unmapped
AT3G62690,NP_191828.1,ATL5,144713842,144713842,,LOC144713842,XP_078444683.1,RING-H2 finger protein ATL2-like,33.8,80.9,67.3,4.350000000000001e-21,88.6,1.0598086124401913,False,1.0,directional_best_hit,low
AT3G62990,,,,,,,,,,,,,,,,,no_hit,unmapped
AT3G63050,,,,,,,,,,,,,,,,,no_hit,unmapped
AT3G63300,NP_191889.2,FKD1,144712351,144712351,,LOC144712351,XP_078442727.1,VAN3-binding protein-like,47.3,91.8,98.5,2.8300000000000003e-97,298.0,1.2627118644067796,False,4.0,directional_best_hit,low
AT2G01008,,,,,,,,,,,,,,,,,no_hit,unmapped
AT2G01300,,,,,,,,,,,,,,,,,no_hit,unmapped
AT2G01340,NP_178243.2,At17.1,144713851,144713851,,LOC144713851,XP_078444694.1,uncharacterized protein At1g66480-like,44.9,78.1,80.2,6.3100000000000005e-31,111.0,inf,False,1.0,directional_best_hit,low
AT2G01420,NP_849923.1,PIN4,144713760,144713760,,LOC144713760,XP_078444562.1,putative auxin efflux carrier component 1c isoform X1,56.8,100.0,100.0,5.790000000000001e-208,590.0,1.4182692307692308,False,4.0,directional_best_hit,low
AT2G01430,NP_178252.2,HB17,144703097,144703097,,LOC144703097,XP_078431309.1,homeobox-leucine zipper protein HOX3-like isoform X1,62.9,60.4,91.2,2.9199999999999997e-54,172.0,1.1168831168831168,True,1.0,reciprocal_best_hit,medium
AT2G01530,,,,,,,,,,,,,,,,,no_hit,unmapped
AT2G01540,NP_178263.1,,144709400,144709400,,LOC144709400,XP_078439073.1,GTPase activating protein 1-like,51.9,85.6,82.6,1.97e-54,169.0,1.1045751633986929,False,2.0,directional_best_hit,low
AT2G01670,NP_565273.1,NUDT17,144704229,144704229,,LOC144704229,XP_078432694.1,"nudix hydrolase 18, mitochondrial-like",56.7,87.4,96.5,3.34e-60,184.0,1.0514285714285714,False,1.0,directional_best_hit,low
AT2G01880,NP_178297.2,PAP7,144704726,144704726,,LOC144704726,XP_078433375.1,purple acid phosphatase 4-like,59.3,91.2,89.2,4.2500000000000003e-129,370.0,1.0511363636363635,False,1.0,directional_best_hit,low
